date,receiver_bank,blood_group,component_type,closing_inventory,safety_stock,deficit_units,transfer_received,inventory_after_transfer,remaining_deficit,transfer_status,donor_bank,recommended_transfer_units,donor_wastage_risk,receiver_risk_score,recommended_action
2024-10-27,BB010,O-,Platelets,0,1.5593543639997804,2,2,2.0,0.0,Resolved,BB007,2,0.9212314920135639,0.6633012419530592,Transfer recommended
2024-10-28,BB010,O-,Platelets,0,1.3962623631698214,2,2,2.0,0.0,Resolved,BB007,2,0.9273170805647492,0.6590785574992749,Transfer recommended
2024-11-13,BB010,O-,Platelets,0,1.4711729239682907,2,0,0.0,1.4711729239682907,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-11-15,BB010,O-,Platelets,0,1.403272270741682,2,0,0.0,1.403272270741682,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-11-17,BB010,O-,Platelets,0,1.4421960049200402,2,0,0.0,1.4421960049200402,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-11-18,BB010,O-,Platelets,0,1.3469483476799333,2,0,0.0,1.3469483476799333,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-11-22,BB010,O-,Platelets,0,1.650775599254436,2,2,2.0,0.0,Resolved,BB006,2,0.9331427853502201,0.6429674066819782,Transfer recommended
2024-12-10,BB010,O-,Platelets,0,2.1474309875046558,3,0,0.0,2.1474309875046558,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-11,BB010,O-,Platelets,0,2.3188600162359974,3,0,0.0,2.3188600162359974,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-13,BB010,O-,Platelets,0,2.378425164094466,3,3,3.0,0.0,Resolved,BB005,3,0.6684910203422435,0.35694886148418625,Transfer recommended
2024-12-30,BB010,O-,Platelets,0,2.3188600162359974,3,0,0.0,2.3188600162359974,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-10-13,BB011,A+,Platelets,0,4.2686090257675176,5,5,5.0,0.0,Resolved,BB004,5,0.9288318411939928,0.26051190233398186,Transfer recommended
2024-10-14,BB011,A+,Platelets,0,4.519946064329284,5,5,5.0,0.0,Resolved,BB003,5,0.9192274415568409,0.6866364249626516,Transfer recommended
2024-10-15,BB011,A+,Platelets,0,4.6044521242868335,5,5,5.0,0.0,Resolved,BB005,5,0.9211939038664666,0.6891471652085139,Transfer recommended
2024-10-16,BB011,A+,Platelets,0,4.598945494551508,5,5,5.0,0.0,Resolved,BB005,5,0.9218544237416036,0.6894851001783844,Transfer recommended
2024-10-17,BB011,A+,Platelets,0,4.645705849629296,5,5,5.0,0.0,Resolved,BB002,5,0.9401424247580134,0.6877112642148493,Transfer recommended
2024-10-18,BB011,A+,Platelets,0,4.718363578569992,5,5,5.0,0.0,Resolved,BB002,5,0.9279576943969648,0.6900342769323156,Transfer recommended
2024-10-21,BB011,A+,Platelets,0,4.597613158896334,5,1,1.0,3.5976131588963343,Partially Resolved,BB002,1,0.9221597720284117,0.6082405759562903,Transfer plus external replenishment required
2024-10-22,BB011,A+,Platelets,3,5.3450485234138245,3,3,6.0,0.0,Resolved,BB007,3,0.9368887065714642,0.6669480902970881,Transfer recommended
2024-10-23,BB011,A+,Platelets,3,5.3450485234138245,3,3,6.0,0.0,Resolved,BB001,3,0.9007477001454149,0.6266857150565438,Transfer recommended
2024-10-24,BB011,A+,Platelets,4,5.3450485234138245,2,2,6.0,0.0,Resolved,BB010,2,0.9173549232068685,0.5830629635636148,Transfer recommended
2024-10-25,BB011,A+,Platelets,2,5.746206030450377,4,4,6.0,0.0,Resolved,BB001,4,0.9444986974116489,0.631656788061004,Transfer recommended
2024-10-27,BB011,A+,Platelets,4,5.782947679782501,2,2,6.0,0.0,Resolved,BB001,2,0.6422253180614321,0.46072562605601,Transfer recommended
2024-10-28,BB011,A+,Platelets,2,5.6910054740015195,4,4,6.0,0.0,Resolved,BB002,4,0.7566101463231326,0.6197407996542882,Transfer recommended
2024-12-03,BB011,A+,Platelets,2,5.656629490949879,4,4,6.0,0.0,Resolved,BB003,4,0.8685344203174336,0.6077430204023633,Transfer recommended
2024-12-27,BB011,A+,Platelets,4,5.594017651762286,2,2,6.0,0.0,Resolved,BB001,2,0.9467996178846014,0.4650555425555221,Transfer recommended
2024-12-28,BB011,A+,Platelets,4,5.573869774043574,2,2,6.0,0.0,Resolved,BB001,2,0.9557647307228601,0.5642165943382231,Transfer recommended
2024-12-29,BB011,A+,Platelets,4,5.700934891049627,2,2,6.0,0.0,Resolved,BB009,2,0.9448945012957459,0.5816958066794522,Transfer recommended
2024-12-30,BB011,A+,Platelets,4,5.9569879651809226,2,2,6.0,0.0,Resolved,BB001,2,0.9524497857439819,0.5848121622979638,Transfer recommended
2024-10-14,BB011,AB+,Platelets,0,1.465033086485762,2,2,2.0,0.0,Resolved,BB007,2,0.92527260610294,0.6122855757563319,Transfer recommended
2024-10-15,BB011,AB+,Platelets,0,1.465033086485762,2,2,2.0,0.0,Resolved,BB007,2,0.9261994370391993,0.6667274106576871,Transfer recommended
2024-11-02,BB011,AB+,Platelets,0,1.1363019148340203,2,2,2.0,0.0,Resolved,BB009,2,0.9306057968048812,0.48241556249039,Transfer recommended
2024-11-04,BB011,AB+,Platelets,0,1.2285555585880734,2,2,2.0,0.0,Resolved,BB001,2,0.9184634205455803,0.5641341664469754,Transfer recommended
2024-11-05,BB011,AB+,Platelets,0,1.236751355927739,2,2,2.0,0.0,Resolved,BB006,2,0.9191584583161604,0.656927920422864,Transfer recommended
2024-11-06,BB011,AB+,Platelets,0,1.323286001860463,2,2,2.0,0.0,Resolved,BB001,2,0.8929980744220823,0.6554282417766679,Transfer recommended
2024-11-07,BB011,AB+,Platelets,0,1.2756750901060971,2,2,2.0,0.0,Resolved,BB005,2,0.9105702232889322,0.6483545158555613,Transfer recommended
2024-11-08,BB011,AB+,Platelets,0,1.0731034175901148,2,2,2.0,0.0,Resolved,BB007,2,0.9402816895568181,0.6479795094208061,Transfer recommended
2024-11-10,BB011,AB+,Platelets,0,1.0009976515547743,2,2,2.0,0.0,Resolved,BB005,2,0.9364241867609204,0.5769013937736895,Transfer recommended
2024-11-12,BB011,AB+,Platelets,0,1.0009976515547743,2,2,2.0,0.0,Resolved,BB007,2,0.9372614119294725,0.6471169909677148,Transfer recommended
2024-11-16,BB011,AB+,Platelets,0,1.084183104581004,2,2,2.0,0.0,Resolved,BB006,2,0.9063501450418447,0.5393060141139016,Transfer recommended
2024-11-19,BB011,AB+,Platelets,0,1.323286001860463,2,2,2.0,0.0,Resolved,BB005,2,0.8718753600900402,0.49911917467733136,Transfer recommended
2024-11-20,BB011,AB+,Platelets,0,1.3858720818582915,2,2,2.0,0.0,Resolved,BB005,2,0.9073008455285569,0.642781969438927,Transfer recommended
2024-11-21,BB011,AB+,Platelets,0,1.236751355927739,2,2,2.0,0.0,Resolved,BB005,2,0.9176370024606572,0.6396534661937101,Transfer recommended
2024-11-22,BB011,AB+,Platelets,0,1.2055237912181382,2,2,2.0,0.0,Resolved,BB005,2,0.9291346074627764,0.6371919859828667,Transfer recommended
2024-11-23,BB011,AB+,Platelets,0,1.0529555398714028,2,2,2.0,0.0,Resolved,BB005,2,0.9212897425465407,0.6419092713032438,Transfer recommended
2024-12-23,BB011,AB+,Platelets,0,1.796230256025697,2,2,2.0,0.0,Resolved,BB003,2,0.9087488534303407,0.49824658128340665,Transfer recommended
2024-12-24,BB011,AB+,Platelets,1,2.0118166864561404,2,2,3.0,0.0,Resolved,BB003,2,0.9120570446412752,0.6683164200334684,Transfer recommended
2024-12-26,BB011,AB+,Platelets,1,2.0118166864561404,2,2,3.0,0.0,Resolved,BB010,2,0.6253534046603545,0.6104099599519233,Transfer recommended
2024-12-27,BB011,AB+,Platelets,1,2.0118166864561404,2,2,3.0,0.0,Resolved,BB010,2,0.8568593987384475,0.6541906126503192,Transfer recommended
2024-12-16,BB011,B+,Platelets,5,7.81296514232541,3,3,8.0,0.0,Resolved,BB009,3,0.947994770841994,0.4907639475988391,Transfer recommended
2024-12-17,BB011,B+,Platelets,2,7.755164808631505,6,6,8.0,0.0,Resolved,BB009,6,0.9493725191310965,0.6350247773032152,Transfer recommended
2024-12-18,BB011,B+,Platelets,2,8.295800994624994,7,6,8.0,0.29580099462499376,Resolved,BB009,6,0.9559503377482955,0.692275614577091,Transfer recommended
2024-12-19,BB011,B+,Platelets,2,7.621525651682039,6,6,8.0,0.0,Resolved,BB009,6,0.9184231392806981,0.6887166399640562,Transfer recommended
2024-12-20,BB011,B+,Platelets,1,7.292587611209916,7,7,8.0,0.0,Resolved,BB003,7,0.9245968642416018,0.6949150377172013,Transfer recommended
2024-12-21,BB011,B+,Platelets,0,6.6640651281428225,7,7,7.0,0.0,Resolved,BB003,7,0.9309108454461315,0.6917870198808501,Transfer recommended
2024-12-22,BB011,B+,Platelets,0,7.381784642421254,8,8,8.0,0.0,Resolved,BB007,8,0.9497985145202774,0.7058896016069987,Transfer recommended
2024-12-23,BB011,B+,Platelets,0,7.38409962566692,8,8,8.0,0.0,Resolved,BB007,8,0.9512119733435788,0.715847748844866,Transfer recommended
2024-12-25,BB011,B+,Platelets,7,9.274237491589888,3,3,10.0,0.0,Resolved,BB005,3,0.9546105336361973,0.5709426039372277,Transfer recommended
2024-10-18,BB011,O+,Platelets,1,9.745174085803713,9,9,10.0,0.0,Resolved,BB001,9,0.9490254526504028,0.25778819734473535,Transfer recommended
2024-10-19,BB011,O+,Platelets,5,10.29791782501654,6,6,11.0,0.0,Resolved,BB006,6,0.9378306731189295,0.7125728945979082,Transfer recommended
2024-10-20,BB011,O+,Platelets,5,10.662360534768968,6,6,11.0,0.0,Resolved,BB007,6,0.9327503306753915,0.6946065785097565,Transfer recommended
2024-12-11,BB011,O-,Platelets,0,1.0599780678880575,2,0,0.0,1.0599780678880575,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-12,BB011,O-,Platelets,0,1.0599780678880575,2,0,0.0,1.0599780678880575,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-28,BB011,O-,Platelets,0,1.0402840885263474,2,0,0.0,1.0402840885263474,Network Uncovered,,0,0.0,0.0,External replenishment required
2024-12-13,BB012,A+,Platelets,0,2.579747404570214,3,3,3.0,0.0,Resolved,BB010,3,0.9406650342504909,0.5880212826687411,Transfer recommended
2024-12-14,BB012,A+,Platelets,0,2.377208458379962,3,3,3.0,0.0,Resolved,BB010,3,0.9474654510400778,0.6730235706875938,Transfer recommended
2024-12-15,BB012,A+,Platelets,0,2.4420728060070034,3,3,3.0,0.0,Resolved,BB010,3,0.9474942081134305,0.6766933614792381,Transfer recommended
2024-12-08,BB012,AB+,PRBC,0,2.1233328423990208,3,3,3.0,0.0,Resolved,BB011,3,0.6818297642180366,0.6490395999543545,Transfer recommended
2024-12-09,BB012,AB+,PRBC,0,2.2705779126037657,3,3,3.0,0.0,Resolved,BB002,3,0.6550864378695922,0.6725369230856163,Transfer recommended
2024-12-10,BB012,AB+,PRBC,0,2.329332179097665,3,3,3.0,0.0,Resolved,BB011,3,0.6846683986561771,0.6743171439002542,Transfer recommended
2024-12-13,BB012,AB+,PRBC,1,2.447786030984375,2,2,3.0,0.0,Resolved,BB011,2,0.7470440446688166,0.6372946522929358,Transfer recommended
2024-12-14,BB012,AB+,PRBC,0,2.4723546231739912,3,3,3.0,0.0,Resolved,BB011,3,0.7530512498459809,0.652301833294356,Transfer recommended
2024-12-15,BB012,AB+,PRBC,0,2.4925025008927038,3,3,3.0,0.0,Resolved,BB011,3,0.7353967590572289,0.6794071910574879,Transfer recommended
2024-12-16,BB012,AB+,PRBC,1,2.6413159651588503,2,2,3.0,0.0,Resolved,BB011,2,0.7094475070997722,0.6783575781423674,Transfer recommended
2024-11-04,BB012,B+,Platelets,1,2.3236317044209627,2,2,3.0,0.0,Resolved,BB004,2,0.9436781840670395,0.5556811880041734,Transfer recommended
2024-11-22,BB012,O+,Platelets,1,3.8094852774842414,3,3,4.0,0.0,Resolved,BB008,3,0.9153523467325768,0.5985039639408185,Transfer recommended
2024-11-23,BB012,O+,Platelets,2,3.7563607101380745,2,2,4.0,0.0,Resolved,BB011,2,0.7715953104081206,0.6429352868731075,Transfer recommended
2024-12-01,BB012,O+,Platelets,0,3.8570054253395853,4,4,4.0,0.0,Resolved,BB002,4,0.939103518377453,0.567529027076142,Transfer recommended
2024-12-02,BB012,O+,Platelets,2,3.928696532394874,2,2,4.0,0.0,Resolved,BB002,2,0.9387861341101745,0.6796796934127292,Transfer recommended
2024-12-23,BB012,O+,Platelets,3,4.830293761069136,2,2,5.0,0.0,Resolved,BB004,2,0.9430632421336067,0.5454110305754036,Transfer recommended
