date,blood_bank_id,blood_group,component_type,opening_inventory,donations_collected,units_discarded_tti,transfers_in,transfers_out,units_requested,units_fulfilled,units_expired,units_wasted,closing_inventory
2024-01-25,BB009,B+,PRBC,511,25,0,0,0,2,2,0,0,534
2024-01-25,BB009,B+,Platelets,33,2,0,0,0,3,3,0,0,32
2024-01-25,BB009,B+,FFP,48,6,0,0,0,2,2,0,0,52
2024-01-25,BB009,A+,PRBC,352,4,0,0,0,1,1,0,0,355
2024-01-25,BB009,A+,Platelets,0,11,0,0,0,4,4,0,0,7
2024-01-25,BB009,A+,FFP,168,1,0,0,0,4,4,0,0,165
2024-01-25,BB009,AB+,PRBC,60,5,0,0,0,2,2,0,0,63
2024-01-25,BB009,AB+,Platelets,3,1,0,0,0,2,2,0,0,2
2024-01-25,BB009,AB+,FFP,69,0,0,0,0,0,0,0,0,69
2024-01-25,BB009,O-,PRBC,72,0,0,0,0,6,6,0,0,66
2024-01-25,BB009,O-,Platelets,4,0,0,3,0,0,0,0,0,7
2024-01-25,BB009,O-,FFP,70,1,0,0,0,1,1,0,0,70
2024-01-25,BB009,B-,PRBC,20,0,0,0,0,1,1,0,0,19
2024-01-25,BB009,B-,Platelets,0,1,0,0,0,1,1,0,0,0
2024-01-25,BB009,B-,FFP,17,0,0,0,0,1,1,0,0,16
2024-01-25,BB009,A-,PRBC,37,3,0,0,0,0,0,0,0,40
2024-01-25,BB009,A-,Platelets,1,2,0,0,0,0,0,1,1,2
2024-01-25,BB009,A-,FFP,18,1,0,0,0,0,0,0,0,19
2024-01-25,BB009,AB-,PRBC,24,1,0,0,0,0,0,0,0,25
2024-01-25,BB009,AB-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-01-25,BB009,AB-,FFP,31,0,0,0,0,0,0,0,0,31
2024-01-25,BB010,O+,PRBC,661,3,0,0,0,20,20,0,0,644
2024-01-25,BB010,O+,Platelets,47,13,0,0,0,14,14,0,0,46
2024-01-25,BB010,O+,FFP,280,23,0,0,0,12,12,0,0,291
2024-01-25,BB010,B+,PRBC,367,4,0,0,1,8,8,0,0,362
2024-01-25,BB010,B+,Platelets,49,1,0,0,0,3,3,5,5,42
2024-01-25,BB010,B+,FFP,215,1,0,0,0,6,6,0,0,210
2024-01-25,BB010,A+,PRBC,85,7,0,0,0,9,9,0,0,83
2024-01-25,BB010,A+,Platelets,19,11,0,4,0,10,10,0,0,24
2024-01-25,BB010,A+,FFP,117,3,0,0,0,9,9,0,0,111
2024-01-25,BB010,AB+,PRBC,137,0,0,0,0,3,3,0,0,134
2024-01-25,BB010,AB+,Platelets,13,0,0,0,0,8,8,2,2,3
2024-01-25,BB010,AB+,FFP,72,3,0,0,0,4,4,0,0,71
2024-01-25,BB010,O-,PRBC,62,4,0,0,0,1,1,0,0,65
2024-01-25,BB010,O-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-01-25,BB010,O-,FFP,21,1,0,0,0,2,2,0,0,20
2024-01-25,BB010,B-,PRBC,46,0,0,0,0,2,2,0,0,44
2024-01-25,BB010,B-,Platelets,2,0,0,0,0,0,0,0,0,2
2024-01-25,BB010,B-,FFP,35,0,0,0,0,1,1,0,0,34
2024-01-25,BB010,A-,PRBC,41,0,0,0,0,1,1,0,0,40
2024-01-25,BB010,A-,Platelets,1,0,0,0,0,1,1,0,0,0
2024-01-25,BB010,A-,FFP,31,1,0,1,0,1,1,0,0,32
2024-01-25,BB010,AB-,PRBC,14,0,0,0,0,2,2,0,0,12
2024-01-25,BB010,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-25,BB010,AB-,FFP,34,0,0,0,0,0,0,0,0,34
2024-01-25,BB011,O+,PRBC,275,27,0,0,0,3,3,0,0,299
2024-01-25,BB011,O+,Platelets,55,26,0,0,0,5,5,4,4,72
2024-01-25,BB011,O+,FFP,166,5,0,1,0,2,2,0,0,170
2024-01-25,BB011,B+,PRBC,283,2,0,0,0,3,3,0,0,282
2024-01-25,BB011,B+,Platelets,19,1,0,0,0,2,2,1,1,17
2024-01-25,BB011,B+,FFP,6,7,0,3,0,4,4,0,0,12
2024-01-25,BB011,A+,PRBC,165,3,0,0,0,7,7,0,0,161
2024-01-25,BB011,A+,Platelets,30,2,0,0,0,2,2,0,0,30
2024-01-25,BB011,A+,FFP,86,2,0,0,0,2,2,0,0,86
2024-01-25,BB011,AB+,PRBC,106,1,0,0,0,1,1,0,0,106
2024-01-25,BB011,AB+,Platelets,10,0,0,0,0,1,1,1,1,8
2024-01-25,BB011,AB+,FFP,32,0,0,0,0,1,1,0,0,31
2024-01-25,BB011,O-,PRBC,54,0,0,0,0,0,0,0,0,54
2024-01-25,BB011,O-,Platelets,5,0,0,0,0,0,0,0,0,5
2024-01-25,BB011,O-,FFP,26,1,0,0,0,0,0,0,0,27
2024-01-25,BB011,B-,PRBC,19,0,0,0,0,0,0,0,0,19
2024-01-25,BB011,B-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-25,BB011,B-,FFP,19,0,0,0,0,0,0,0,0,19
2024-01-25,BB011,A-,PRBC,23,0,0,0,0,0,0,0,0,23
2024-01-25,BB011,A-,Platelets,3,1,0,0,0,1,1,2,2,1
2024-01-25,BB011,A-,FFP,23,0,0,0,0,0,0,0,0,23
2024-01-25,BB011,AB-,PRBC,0,0,0,0,0,0,0,0,0,0
2024-01-25,BB011,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-25,BB011,AB-,FFP,17,0,0,0,0,0,0,0,0,17
2024-01-25,BB012,O+,PRBC,118,8,0,0,0,1,1,0,0,125
2024-01-25,BB012,O+,Platelets,19,3,0,0,0,7,7,7,7,8
2024-01-25,BB012,O+,FFP,116,0,0,0,0,0,0,0,0,116
2024-01-25,BB012,B+,PRBC,108,0,0,0,0,2,2,0,0,106
2024-01-25,BB012,B+,Platelets,5,1,0,0,0,3,3,0,0,3
2024-01-25,BB012,B+,FFP,34,3,0,0,0,4,4,0,0,33
2024-01-25,BB012,A+,PRBC,84,17,0,0,0,3,3,0,0,98
2024-01-25,BB012,A+,Platelets,5,1,0,0,0,1,1,0,0,5
2024-01-25,BB012,A+,FFP,40,2,0,0,0,4,4,0,0,38
2024-01-25,BB012,AB+,PRBC,5,0,0,0,0,2,2,0,0,3
2024-01-25,BB012,AB+,Platelets,3,0,0,0,0,0,0,1,1,2
2024-01-25,BB012,AB+,FFP,16,0,0,0,0,0,0,0,0,16
2024-01-25,BB012,O-,PRBC,0,0,0,0,0,0,0,0,0,0
2024-01-25,BB012,O-,Platelets,0,1,0,0,0,0,0,0,0,1
2024-01-25,BB012,O-,FFP,0,0,0,0,0,0,0,0,0,0
2024-01-25,BB012,B-,PRBC,7,0,0,0,0,0,0,0,0,7
2024-01-25,BB012,B-,Platelets,9,0,0,0,0,0,0,4,4,5
2024-01-25,BB012,B-,FFP,8,0,0,0,0,0,0,0,0,8
2024-01-25,BB012,A-,PRBC,9,0,0,0,0,0,0,0,0,9
2024-01-25,BB012,A-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-25,BB012,A-,FFP,7,0,0,0,0,0,0,0,0,7
2024-01-25,BB012,AB-,PRBC,2,0,0,0,0,0,0,0,0,2
2024-01-25,BB012,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-25,BB012,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB001,O+,PRBC,263,19,0,0,0,9,9,0,0,273
2024-01-26,BB001,O+,Platelets,27,3,0,0,0,26,26,0,0,4
2024-01-26,BB001,O+,FFP,199,10,0,0,0,6,6,0,0,203
2024-01-26,BB001,B+,PRBC,383,12,0,0,0,20,20,0,0,375
2024-01-26,BB001,B+,Platelets,48,7,0,0,0,2,2,0,0,53
2024-01-26,BB001,B+,FFP,231,18,0,0,0,3,3,0,0,246
2024-01-26,BB001,A+,PRBC,520,1,0,0,0,10,10,0,0,511
2024-01-26,BB001,A+,Platelets,0,5,0,0,0,13,5,0,0,0
2024-01-26,BB001,A+,FFP,246,9,0,0,0,3,3,0,0,252
2024-01-26,BB001,AB+,PRBC,36,2,0,0,0,6,6,0,0,32
2024-01-26,BB001,AB+,Platelets,8,1,0,0,0,2,2,0,0,7
2024-01-26,BB001,AB+,FFP,48,4,0,0,0,0,0,0,0,52
2024-01-26,BB001,O-,PRBC,97,1,0,0,0,1,1,0,0,97
2024-01-26,BB001,O-,Platelets,4,1,0,0,0,1,1,1,1,3
2024-01-26,BB001,O-,FFP,11,0,0,0,0,1,1,0,0,10
2024-01-26,BB001,B-,PRBC,42,3,0,0,0,1,1,0,0,44
2024-01-26,BB001,B-,Platelets,2,1,0,0,0,1,1,1,1,1
2024-01-26,BB001,B-,FFP,11,1,0,0,0,1,1,0,0,11
2024-01-26,BB001,A-,PRBC,32,3,0,0,0,1,1,0,0,34
2024-01-26,BB001,A-,Platelets,2,0,0,0,0,2,2,0,0,0
2024-01-26,BB001,A-,FFP,25,0,0,0,0,1,1,0,0,24
2024-01-26,BB001,AB-,PRBC,4,0,0,0,0,0,0,0,0,4
2024-01-26,BB001,AB-,Platelets,4,1,0,0,0,0,0,4,4,1
2024-01-26,BB001,AB-,FFP,31,1,0,0,0,0,0,0,0,32
2024-01-26,BB002,O+,PRBC,384,7,0,0,0,5,5,0,0,386
2024-01-26,BB002,O+,Platelets,5,4,0,0,0,3,3,0,0,6
2024-01-26,BB002,O+,FFP,165,6,0,0,0,4,4,0,0,167
2024-01-26,BB002,B+,PRBC,96,13,0,0,0,20,20,0,0,89
2024-01-26,BB002,B+,Platelets,0,16,0,0,0,4,4,0,0,12
2024-01-26,BB002,B+,FFP,70,3,0,0,0,2,2,0,0,71
2024-01-26,BB002,A+,PRBC,245,6,0,0,0,2,2,0,0,249
2024-01-26,BB002,A+,Platelets,14,0,0,0,0,5,5,0,0,9
2024-01-26,BB002,A+,FFP,63,0,0,0,0,2,2,0,0,61
2024-01-26,BB002,AB+,PRBC,67,2,0,0,0,3,3,0,0,66
2024-01-26,BB002,AB+,Platelets,6,2,0,0,0,0,0,0,0,8
2024-01-26,BB002,AB+,FFP,0,1,0,0,0,2,1,0,0,0
2024-01-26,BB002,O-,PRBC,33,0,0,0,0,1,1,0,0,32
2024-01-26,BB002,O-,Platelets,2,1,0,0,0,1,1,0,0,2
2024-01-26,BB002,O-,FFP,22,0,0,0,0,1,1,0,0,21
2024-01-26,BB002,B-,PRBC,7,0,0,0,0,0,0,0,0,7
2024-01-26,BB002,B-,Platelets,2,0,0,3,0,0,0,0,0,5
2024-01-26,BB002,B-,FFP,31,1,0,0,0,0,0,0,0,32
2024-01-26,BB002,A-,PRBC,25,1,0,0,0,1,1,0,0,25
2024-01-26,BB002,A-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB002,A-,FFP,26,0,0,0,0,0,0,0,0,26
2024-01-26,BB002,AB-,PRBC,16,0,0,0,0,0,0,1,1,15
2024-01-26,BB002,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB002,AB-,FFP,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB003,O+,PRBC,152,18,0,0,0,11,11,0,0,159
2024-01-26,BB003,O+,Platelets,78,3,0,0,0,15,15,3,3,63
2024-01-26,BB003,O+,FFP,148,5,0,0,0,7,7,0,0,146
2024-01-26,BB003,B+,PRBC,552,18,0,0,0,5,5,7,7,558
2024-01-26,BB003,B+,Platelets,21,1,0,0,0,1,1,0,0,21
2024-01-26,BB003,B+,FFP,261,18,0,0,0,5,5,0,0,274
2024-01-26,BB003,A+,PRBC,608,4,0,0,0,8,8,0,0,604
2024-01-26,BB003,A+,Platelets,41,7,0,0,0,6,6,1,1,41
2024-01-26,BB003,A+,FFP,335,1,0,0,0,7,7,0,0,329
2024-01-26,BB003,AB+,PRBC,82,1,0,0,0,6,6,0,0,77
2024-01-26,BB003,AB+,Platelets,7,4,0,0,0,3,3,0,0,8
2024-01-26,BB003,AB+,FFP,87,2,0,0,0,1,1,0,0,88
2024-01-26,BB003,O-,PRBC,81,1,0,0,0,3,3,0,0,79
2024-01-26,BB003,O-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB003,O-,FFP,30,1,0,0,0,0,0,0,0,31
2024-01-26,BB003,B-,PRBC,17,2,0,0,0,1,1,0,0,18
2024-01-26,BB003,B-,Platelets,7,1,0,0,0,0,0,0,0,8
2024-01-26,BB003,B-,FFP,85,0,0,0,0,0,0,0,0,85
2024-01-26,BB003,A-,PRBC,32,1,0,0,0,1,1,0,0,32
2024-01-26,BB003,A-,Platelets,4,0,0,0,1,0,0,1,1,2
2024-01-26,BB003,A-,FFP,57,0,0,0,0,0,0,0,0,57
2024-01-26,BB003,AB-,PRBC,9,0,0,0,1,1,1,0,0,7
2024-01-26,BB003,AB-,Platelets,3,0,0,0,0,0,0,2,2,1
2024-01-26,BB003,AB-,FFP,3,0,0,0,0,0,0,0,0,3
2024-01-26,BB004,O+,PRBC,829,7,0,0,0,38,38,0,0,798
2024-01-26,BB004,O+,Platelets,69,6,0,0,0,2,2,12,12,61
2024-01-26,BB004,O+,FFP,56,5,0,0,0,3,3,0,0,58
2024-01-26,BB004,B+,PRBC,439,10,0,0,0,5,5,0,0,444
2024-01-26,BB004,B+,Platelets,6,3,0,0,0,7,7,0,0,2
2024-01-26,BB004,B+,FFP,190,4,0,0,0,9,9,0,0,185
2024-01-26,BB004,A+,PRBC,193,3,0,0,0,17,17,0,0,179
2024-01-26,BB004,A+,Platelets,4,1,0,0,0,4,4,0,0,1
2024-01-26,BB004,A+,FFP,120,1,0,0,0,4,4,0,0,117
2024-01-26,BB004,AB+,PRBC,49,0,0,0,0,3,3,0,0,46
2024-01-26,BB004,AB+,Platelets,5,1,0,0,0,1,1,0,0,5
2024-01-26,BB004,AB+,FFP,15,0,0,0,0,3,3,0,0,12
2024-01-26,BB004,O-,PRBC,47,3,0,0,0,0,0,0,0,50
2024-01-26,BB004,O-,Platelets,7,1,0,0,0,0,0,0,0,8
2024-01-26,BB004,O-,FFP,34,1,0,0,0,2,2,0,0,33
2024-01-26,BB004,B-,PRBC,58,1,0,0,3,0,0,0,0,56
2024-01-26,BB004,B-,Platelets,5,1,0,0,0,1,1,2,2,3
2024-01-26,BB004,B-,FFP,19,0,0,0,0,0,0,0,0,19
2024-01-26,BB004,A-,PRBC,51,1,0,0,0,1,1,0,0,51
2024-01-26,BB004,A-,Platelets,0,1,0,0,0,0,0,0,0,1
2024-01-26,BB004,A-,FFP,17,0,0,0,0,0,0,0,0,17
2024-01-26,BB004,AB-,PRBC,17,1,0,0,0,0,0,0,0,18
2024-01-26,BB004,AB-,Platelets,0,0,0,0,0,1,0,0,0,0
2024-01-26,BB004,AB-,FFP,28,0,0,0,0,0,0,0,0,28
2024-01-26,BB005,O+,PRBC,271,12,0,0,0,12,12,0,0,271
2024-01-26,BB005,O+,Platelets,17,20,0,0,0,14,14,0,0,23
2024-01-26,BB005,O+,FFP,304,22,0,0,0,3,3,0,0,323
2024-01-26,BB005,B+,PRBC,302,11,0,0,0,13,13,0,0,300
2024-01-26,BB005,B+,Platelets,0,6,0,0,0,6,6,0,0,0
2024-01-26,BB005,B+,FFP,291,1,0,0,0,2,2,0,0,290
2024-01-26,BB005,A+,PRBC,223,12,0,0,0,3,3,0,0,232
2024-01-26,BB005,A+,Platelets,13,7,0,0,0,16,16,0,0,4
2024-01-26,BB005,A+,FFP,72,0,0,0,0,8,8,0,0,64
2024-01-26,BB005,AB+,PRBC,96,1,0,0,0,0,0,0,0,97
2024-01-26,BB005,AB+,Platelets,11,3,0,0,0,0,0,7,7,7
2024-01-26,BB005,AB+,FFP,56,2,0,0,0,2,2,0,0,56
2024-01-26,BB005,O-,PRBC,100,3,0,0,0,1,1,0,0,102
2024-01-26,BB005,O-,Platelets,5,1,0,0,0,1,1,0,0,5
2024-01-26,BB005,O-,FFP,22,2,0,0,0,0,0,0,0,24
2024-01-26,BB005,B-,PRBC,48,1,0,0,0,1,1,2,2,46
2024-01-26,BB005,B-,Platelets,3,2,0,0,0,1,1,0,0,4
2024-01-26,BB005,B-,FFP,14,1,0,0,0,0,0,0,0,15
2024-01-26,BB005,A-,PRBC,45,1,0,0,0,1,1,0,0,45
2024-01-26,BB005,A-,Platelets,0,0,0,0,0,1,0,0,0,0
2024-01-26,BB005,A-,FFP,21,1,0,0,0,1,1,0,0,21
2024-01-26,BB005,AB-,PRBC,12,0,0,0,0,0,0,0,0,12
2024-01-26,BB005,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB005,AB-,FFP,6,0,0,0,0,0,0,0,0,6
2024-01-26,BB006,O+,PRBC,823,19,0,0,0,16,16,0,0,826
2024-01-26,BB006,O+,Platelets,20,40,0,0,0,14,14,0,0,46
2024-01-26,BB006,O+,FFP,147,9,0,0,0,2,2,0,0,154
2024-01-26,BB006,B+,PRBC,106,23,0,0,0,14,14,0,0,115
2024-01-26,BB006,B+,Platelets,40,2,0,0,0,0,0,0,0,42
2024-01-26,BB006,B+,FFP,366,6,0,0,0,2,2,0,0,370
2024-01-26,BB006,A+,PRBC,182,5,0,0,0,9,9,0,0,178
2024-01-26,BB006,A+,Platelets,11,1,0,0,0,9,9,0,0,3
2024-01-26,BB006,A+,FFP,55,13,0,0,0,9,9,0,0,59
2024-01-26,BB006,AB+,PRBC,85,1,0,0,0,0,0,0,0,86
2024-01-26,BB006,AB+,Platelets,15,0,0,0,0,3,3,0,0,12
2024-01-26,BB006,AB+,FFP,76,1,0,0,0,1,1,0,0,76
2024-01-26,BB006,O-,PRBC,84,2,0,0,0,2,2,0,0,84
2024-01-26,BB006,O-,Platelets,8,1,0,0,0,0,0,0,0,9
2024-01-26,BB006,O-,FFP,36,1,0,0,0,2,2,0,0,35
2024-01-26,BB006,B-,PRBC,55,1,0,0,0,3,3,0,0,53
2024-01-26,BB006,B-,Platelets,6,1,0,0,0,0,0,0,0,7
2024-01-26,BB006,B-,FFP,44,0,0,0,0,0,0,0,0,44
2024-01-26,BB006,A-,PRBC,51,1,0,0,0,0,0,2,2,50
2024-01-26,BB006,A-,Platelets,3,0,0,0,0,0,0,0,0,3
2024-01-26,BB006,A-,FFP,87,0,0,0,0,1,1,0,0,86
2024-01-26,BB006,AB-,PRBC,21,1,0,0,0,0,0,0,0,22
2024-01-26,BB006,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB006,AB-,FFP,1,0,0,0,0,0,0,0,0,1
2024-01-26,BB007,O+,PRBC,659,12,0,0,0,12,12,0,0,659
2024-01-26,BB007,O+,Platelets,64,1,0,0,0,9,9,2,2,54
2024-01-26,BB007,O+,FFP,313,7,0,0,0,6,6,0,0,314
2024-01-26,BB007,B+,PRBC,462,6,0,0,1,17,17,0,0,450
2024-01-26,BB007,B+,Platelets,22,12,0,0,0,10,10,0,0,24
2024-01-26,BB007,B+,FFP,262,1,0,0,2,1,1,0,0,260
2024-01-26,BB007,A+,PRBC,398,0,0,0,0,11,11,0,0,387
2024-01-26,BB007,A+,Platelets,16,14,0,0,0,4,4,0,0,26
2024-01-26,BB007,A+,FFP,206,1,0,0,0,1,1,0,0,206
2024-01-26,BB007,AB+,PRBC,221,16,0,0,0,3,3,0,0,234
2024-01-26,BB007,AB+,Platelets,16,0,0,0,0,1,1,0,0,15
2024-01-26,BB007,AB+,FFP,21,0,0,0,0,2,2,0,0,19
2024-01-26,BB007,O-,PRBC,24,6,0,0,0,5,5,0,0,25
2024-01-26,BB007,O-,Platelets,0,2,0,0,0,1,1,0,0,1
2024-01-26,BB007,O-,FFP,27,1,0,0,0,1,1,0,0,27
2024-01-26,BB007,B-,PRBC,59,1,0,0,0,1,1,0,0,59
2024-01-26,BB007,B-,Platelets,3,1,0,0,0,2,2,0,0,2
2024-01-26,BB007,B-,FFP,45,0,0,0,0,0,0,0,0,45
2024-01-26,BB007,A-,PRBC,42,1,0,0,0,1,1,0,0,42
2024-01-26,BB007,A-,Platelets,2,1,0,0,0,0,0,0,0,3
2024-01-26,BB007,A-,FFP,45,0,0,0,0,0,0,0,0,45
2024-01-26,BB007,AB-,PRBC,16,1,0,0,0,0,0,0,0,17
2024-01-26,BB007,AB-,Platelets,2,0,0,0,0,0,0,0,0,2
2024-01-26,BB007,AB-,FFP,20,0,0,0,0,0,0,0,0,20
2024-01-26,BB008,O+,PRBC,461,21,0,0,0,15,15,0,0,467
2024-01-26,BB008,O+,Platelets,6,3,0,0,0,10,9,0,0,0
2024-01-26,BB008,O+,FFP,215,3,0,4,0,3,3,0,0,219
2024-01-26,BB008,B+,PRBC,320,13,0,0,0,5,5,5,5,323
2024-01-26,BB008,B+,Platelets,33,4,0,0,0,2,2,1,1,34
2024-01-26,BB008,B+,FFP,63,1,0,0,0,1,1,0,0,63
2024-01-26,BB008,A+,PRBC,313,2,0,0,0,10,10,0,0,305
2024-01-26,BB008,A+,Platelets,14,3,0,0,0,3,3,0,0,14
2024-01-26,BB008,A+,FFP,126,2,0,0,0,3,3,0,0,125
2024-01-26,BB008,AB+,PRBC,75,3,0,0,0,0,0,0,0,78
2024-01-26,BB008,AB+,Platelets,3,0,0,0,0,2,2,0,0,1
2024-01-26,BB008,AB+,FFP,67,0,0,0,0,0,0,0,0,67
2024-01-26,BB008,O-,PRBC,58,3,0,0,0,1,1,0,0,60
2024-01-26,BB008,O-,Platelets,2,1,0,0,0,0,0,0,0,3
2024-01-26,BB008,O-,FFP,28,0,0,0,0,0,0,0,0,28
2024-01-26,BB008,B-,PRBC,24,1,0,0,0,1,1,0,0,24
2024-01-26,BB008,B-,Platelets,2,0,0,0,0,0,0,1,1,1
2024-01-26,BB008,B-,FFP,28,0,0,0,0,0,0,0,0,28
2024-01-26,BB008,A-,PRBC,24,1,0,0,0,0,0,0,0,25
2024-01-26,BB008,A-,Platelets,0,1,0,0,0,0,0,0,0,1
2024-01-26,BB008,A-,FFP,28,0,0,0,0,0,0,0,0,28
2024-01-26,BB008,AB-,PRBC,6,0,0,0,0,0,0,0,0,6
2024-01-26,BB008,AB-,Platelets,2,0,0,0,0,0,0,0,0,2
2024-01-26,BB008,AB-,FFP,17,0,0,0,0,0,0,0,0,17
2024-01-26,BB009,O+,PRBC,748,6,0,0,0,47,47,0,0,707
2024-01-26,BB009,O+,Platelets,21,4,0,0,0,1,1,0,0,24
2024-01-26,BB009,O+,FFP,397,10,0,0,0,15,15,0,0,392
2024-01-26,BB009,B+,PRBC,534,3,0,0,0,5,5,0,0,532
2024-01-26,BB009,B+,Platelets,32,6,0,0,0,2,2,0,0,36
2024-01-26,BB009,B+,FFP,52,12,0,0,0,0,0,0,0,64
2024-01-26,BB009,A+,PRBC,355,2,0,0,0,2,2,0,0,355
2024-01-26,BB009,A+,Platelets,7,0,0,0,0,2,2,0,0,5
2024-01-26,BB009,A+,FFP,165,2,0,0,0,1,1,0,0,166
2024-01-26,BB009,AB+,PRBC,63,2,0,0,0,2,2,0,0,63
2024-01-26,BB009,AB+,Platelets,2,1,0,0,0,1,1,0,0,2
2024-01-26,BB009,AB+,FFP,69,7,0,0,0,6,6,0,0,70
2024-01-26,BB009,O-,PRBC,66,2,0,0,0,3,3,0,0,65
2024-01-26,BB009,O-,Platelets,7,1,0,0,3,1,1,1,1,3
2024-01-26,BB009,O-,FFP,70,2,0,0,0,0,0,0,0,72
2024-01-26,BB009,B-,PRBC,19,0,0,0,0,3,3,0,0,16
2024-01-26,BB009,B-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB009,B-,FFP,16,0,0,0,0,0,0,0,0,16
2024-01-26,BB009,A-,PRBC,40,1,0,0,0,3,3,0,0,38
2024-01-26,BB009,A-,Platelets,2,2,0,0,0,0,0,0,0,4
2024-01-26,BB009,A-,FFP,19,1,0,0,0,0,0,0,0,20
2024-01-26,BB009,AB-,PRBC,25,0,0,0,0,0,0,0,0,25
2024-01-26,BB009,AB-,Platelets,1,0,0,0,1,0,0,0,0,0
2024-01-26,BB009,AB-,FFP,31,1,0,0,0,0,0,0,0,32
2024-01-26,BB010,O+,PRBC,644,16,0,0,1,12,12,0,0,647
2024-01-26,BB010,O+,Platelets,46,1,0,0,0,5,5,0,0,42
2024-01-26,BB010,O+,FFP,291,7,0,0,0,8,8,0,0,290
2024-01-26,BB010,B+,PRBC,362,7,0,0,0,5,5,0,0,364
2024-01-26,BB010,B+,Platelets,42,18,0,0,0,2,2,0,0,58
2024-01-26,BB010,B+,FFP,210,3,0,0,0,1,1,0,0,212
2024-01-26,BB010,A+,PRBC,83,9,0,0,0,12,12,0,0,80
2024-01-26,BB010,A+,Platelets,24,9,0,0,0,4,4,0,0,29
2024-01-26,BB010,A+,FFP,111,2,0,0,0,3,3,0,0,110
2024-01-26,BB010,AB+,PRBC,134,2,0,0,0,0,0,0,0,136
2024-01-26,BB010,AB+,Platelets,3,0,0,0,3,2,0,0,0,0
2024-01-26,BB010,AB+,FFP,71,0,0,0,0,0,0,0,0,71
2024-01-26,BB010,O-,PRBC,65,1,0,0,0,1,1,0,0,65
2024-01-26,BB010,O-,Platelets,1,0,0,1,0,1,1,0,0,1
2024-01-26,BB010,O-,FFP,20,0,0,0,0,2,2,0,0,18
2024-01-26,BB010,B-,PRBC,44,0,0,0,0,1,1,0,0,43
2024-01-26,BB010,B-,Platelets,2,0,0,0,0,0,0,0,0,2
2024-01-26,BB010,B-,FFP,34,0,0,0,0,1,1,0,0,33
2024-01-26,BB010,A-,PRBC,40,0,0,0,0,1,1,0,0,39
2024-01-26,BB010,A-,Platelets,0,1,0,0,0,0,0,0,0,1
2024-01-26,BB010,A-,FFP,32,0,0,0,0,0,0,0,0,32
2024-01-26,BB010,AB-,PRBC,12,0,0,0,0,1,1,0,0,11
2024-01-26,BB010,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB010,AB-,FFP,34,0,0,0,0,0,0,0,0,34
2024-01-26,BB011,O+,PRBC,299,35,0,0,0,2,2,0,0,332
2024-01-26,BB011,O+,Platelets,72,1,0,0,0,2,2,0,0,71
2024-01-26,BB011,O+,FFP,170,5,0,0,0,4,4,0,0,171
2024-01-26,BB011,B+,PRBC,282,17,0,0,0,5,5,0,0,294
2024-01-26,BB011,B+,Platelets,17,6,0,0,0,2,2,0,0,21
2024-01-26,BB011,B+,FFP,12,0,0,0,0,5,5,0,0,7
2024-01-26,BB011,A+,PRBC,161,5,0,0,0,10,10,0,0,156
2024-01-26,BB011,A+,Platelets,30,3,0,0,0,1,1,0,0,32
2024-01-26,BB011,A+,FFP,86,3,0,0,0,1,1,0,0,88
2024-01-26,BB011,AB+,PRBC,106,2,0,0,0,5,5,0,0,103
2024-01-26,BB011,AB+,Platelets,8,2,0,0,0,0,0,0,0,10
2024-01-26,BB011,AB+,FFP,31,0,0,0,0,0,0,0,0,31
2024-01-26,BB011,O-,PRBC,54,1,0,0,0,2,2,0,0,53
2024-01-26,BB011,O-,Platelets,5,1,0,0,0,1,1,2,2,3
2024-01-26,BB011,O-,FFP,27,1,0,0,0,0,0,0,0,28
2024-01-26,BB011,B-,PRBC,19,1,0,0,0,1,1,0,0,19
2024-01-26,BB011,B-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB011,B-,FFP,19,1,0,0,0,0,0,0,0,20
2024-01-26,BB011,A-,PRBC,23,0,0,0,0,0,0,0,0,23
2024-01-26,BB011,A-,Platelets,1,0,0,0,0,0,0,0,0,1
2024-01-26,BB011,A-,FFP,23,0,0,0,0,0,0,0,0,23
2024-01-26,BB011,AB-,PRBC,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB011,AB-,Platelets,0,0,0,0,0,0,0,0,0,0
2024-01-26,BB011,AB-,FFP,17,0,0,0,0,0,0,0,0,17
